"This hotel is the best we have stayed at in Baton Rouge -- Large rooms, very nice kitchen with granite and stainless appliances, clean bathroom with plenty of towels and toiletries, very comfortable bed with high quality bedding. The breakfast room was lovely with several choices for the hot breakfast, and the lobby was beautiful and inviting -- fireplace, comfortable leather furniture, fresh flower arrangements. Everything was nice, including the landscaping. We were impressed.",1
Great place and very clean.,1
Bad: We arrived later than expected. There was no assistance with the luggage. We had to carte everything to our room by ourselves. No help. Good: Facility is nice.,1
"Between the front desk (too many greats to name) to Hussain and Israel (tenth floor butlers), to the great staff at King Cole's, this is an excellent property. I have stayed in the Four Seasons, Ritz, and elsewhere, and found this to be a great place. Highly appreciated. Room was great, but as is clear from the hotel business, property is secondary to service.Service rules, and the St Regis staff is excellent. Kudos to Krista the concierge (not to miss the stars). I recommend this hotel. Expensive, yes, but value received.Dear rowingman,Thank you so much for sharing your kind words about our staff. Our team makes it our mission to provide genuine service to each and every guest and we are so pleased that you experienced this firsthand. We will share your feedback with Hassan, Israel, Krista, and the team! We hope to see you again soon at The St. Regis New York.Kindly,Hermann W. ElgerGeneral Manager",1
"We stayed overnight before catching a flight out. The hotel was much nicer than we expected, the staff was friendly and our room had a living area and small kitchenette. The rooms were well insulated from noise. They had a nice happy hour (free drinks for guests from 5-7) and a MADE TO ORDER complimentary breakfast that were both great. I would not recommend the steakhouse located in the building. The food was decent, but overpriced and lacking in quality. The hotel also has a shuttle leaving for the airport every half hour. It made for a really nice stay for two weary travelers.",1
"We booked through hotels.com. When we got to the hotel, it seemed to be taking a long time for the manager, Angel Torres, to check us in. Turns out they were updating their fire code system and all the reservations for rooms with king size beds were being taken out of commission for any reservation that was longer than two nights. He tried to override the computer, but it seems computers are now running the world. He very politely inquired if we would mind a room with 2 beds. I couldn't really understand why anyone would really consider that a big deal, since now I had a bed to throw all my clothes on and another one to sleep in. Once he assured me that the room was the same size as the king I told him to go ahead and do it. He then proceeded to comp us the shuttle (which runs 22/day per room) for our entire stay, as well as giving us coupons for complimentary drinks at the hotel bar. I asked him to also give us free parking to which he responded that he had, the previous week, reversed their policy of charging for parking. I told him to make sure to put that on the website because that could be major deterrence for some people. What more could one ask for!! We definitely came out ahead and he was so apologetic about the whole thing. The room was huge, clean and comfortable. The pool is lovely, the FREE breakfast had a huge variety of items to choose from. No question we would definitely stay here again and will strongly recommend it to any friends who might choose Key West as their destination.Donna, the concierge was also great. Gave great recommendations and lots of coupons for stuff on Duval Street.Thank you for choosing the Fairfield Inn Suites at The Keys Collection for your recent travels to Key West. Commitment to service and guest satisfaction is a main focus and we are delighted to hear you enjoyed your stay.",1
"We really only needed rooms to sleep in, as we were in the area visiting family friends. 2 rooms were booked online by different parties at different times on same night. The young lady who checked us in (around 10 PM, 8-14-15) was great. She put us side-by-side facing the courtyard, which was very nice for visiting with each... More",1
"Bad: If it was not for the staff, my request through booking.com would not have been filled correctly (room type). Good: Everything was very clean and the staff was very professional.",1
"Clean spacious room, courteous staff, great breakfast. We were pleasantly surprised to find out that in addition to the warm breakfast, the Staybridge offered a light dinner Tues. through Thurs. We will definitely stay there again when visiting relatives in Columbia.",1
"First rate staff and facility. We were ending a long and somewhat stressful trip, and this was a welcome place to unwind and recover. The staff truly could not do enough to make us comfortable. What a pleasure to be in a place where they use metal keys! No lockouts with a magnetic key after 2 or 3 days, as happens in other places. Coffee in the lobby, a newspaper at our door in the morning, and a wonderful whirlpool and sauna to unwind. Also, a fine fitness room.",1
The room was great we had a corner suite with a pano view. The staff were great and the restaurants were amazing. Checking in at the tower suites was fantastic. No line ups and very friendly staff. Overall the Hotel is fantastic. Very easy to navigate throughout the hotel as many casinos are very confusing. Good central location as well.,1
"I have stayed here many times the last few months, 2 nights per week usually. I was referred to them by Bill's Towing after a Deer incident shut me down. Glad they did! Bob, Margaret, Vince and I wish I could remember the rest of the good folks names (sorry) are just the best!! Feels like home and the folks... More",1
"Ok, their computers were down when I checked in. The wait to check in was too long AND the person behind the desk allowed another guest to deliberately cut in front of me and when questioned I was given an explanation of 'I don't know'. Then when I checked in, I was given the wrong room because someone was already in it. When I went back to lobby, there was another long wait because apparently other guests were given the wrong room also. Also, the card I checked in with for incidentals was charged for the stay, even though, I've already paid through hotels.com. I am aware that circumstances arise that are sometimes out of their control and I believe the the situation was handled to the best of their ability. I was given free items from the lobby fridge for the rude guests that cut in front of me AND my room was upgraded for free because I was initially given the wrong room. Lastly, I was completely reimbursed for them charging twice on my card. The situations were handled efficiently and the staff was accommodating to my concerns, questions and needs.",1
"This was an excellent place to stay when I was visiting my son and his family that lives close by. We stayed for nearly a week and so we took a suite, which turned out to be a great choice for us. The little kitchen was perfect for our needs and the small sitting area provided us with a bit... More",1
Great staff and well taken care of facility!,1
"We spent one night here on our way to Los Angeles. It was a nice place, very clean and modern. Neighborhood is OK - right near freeway and fast food. Not quite what I was expecting. Complimentary breakfast is the standard fare. Would recommend.",1
"Excellent site for our recent sibling reunion as the family that was once from Dayton converged from different parts of the country. Front porch reminded us of the one at The Grand Hotel on Mackinac Island with the rocking chairs. Nice that you can have meals on the porch also. Staff was top-notch, food in the restaurant was tasty and... More",1
I needed a room for a couple of hours to prep for an event. I called the night before and was told that I could check in any time. What wasn't said was that I could check in IF there was a room available. When I showed up at 10am I was told that no one had checked out yet.... More,1
"Spent 1 night at this property stopping through on the way to NYC. The room was spacious. The bed was comfortable with numerous pillows and higher end linens. The mini fridge came stocked with complimentary bottles of water. We had drinks and appetizers in the tavern. While the food was great and the pours were generous, the bartender was less... More",1
"Fantastic and helpful staff, typical Marriott room (with Direct TV which has dropped some channels like Bravo, etc.) but the Concierge lounge and staff were awesome! Service top notch, quality of food and desserts were unbelievable! Wed am had a chef making cooked to order omlettes, take that Embassy Suites! View from lounge on 20th floor nice, no Marriott Budapest... More",1
"So, I met my Valentine at the Greyhound Bus station in downtown Pittsburgh, Pa. I was coming back from Cleveland, Ohio. She was on her way to Buffalo, New York. A few months later we went to an Isley Brothers concert at the Civic Arena. We stayed at the hotel across the street, which is now the Marriott City Center.... More",1
"nice accommodations, friendly staff",1
"The hotel was lovely and the staff was great...very helpful with directons around the city. My husband, our adult daughter stayed here for the weekend. The only complaint is that the bed needs to be replaced and the sleep sofa was very short even when fully opened. The bed was very soft which caused us to roll toward the middle. The rooom was very clean and nicely appointed with a good sized flat screen TV. The AC worked well. The best part of this hotel is that if you plan to stay more than a few days, the room comes with a small kitchen that has the basics...dishes, pots, pans,etc. and a dishwasher.",1
"stayed here for a dog show weekend. Really appreciate being able to keep my dog with me here. Grounds are well maintained, but I did step in another dog's feces outdoors...dog bags would be great and a handy trash can. Room was clean and quiet and close to dining and museaums and 81. Bedding was lacking however - thin and even an extra blanket did not help much. Shower rocked and loved having a bathtub. Refridgerator never did get cold and the food I brought spoiled. good breakfast.",1
"After doing research for hotels in D.C areas, I found this hotel very attractive in term of price and easy access to metro to D.C. They provide shuttle to the closest metro station, and the metro go directly to D.C downtown which is very helpful for us. However, I recommend to use their shuttle not during the peak hours, especially from 5 to 7pm, otherwise you end up joining a bunch of people waiting for shuttle. The breakfast is surprisingly very good, especially the waffle which is one of the best. My kids and I love it, and I recommend this hotel for family trip.",1
This place is truly beautiful! relaxing! and accommodating! Inn is very clean and neat. the rooms are all walk through. so you have a front door and a back door with a screen so you can sit and out back and look and out on the water. fresh chocolate chip cookies at the desk. friendly service! could not ask for... More,1
"This hotel was great! Our company held their meetings there we had catered breakfast, lunch, and dinner by the hotel. At night after our meetings it was great to go to the Casino and the tavern was a cool hangout place.",1
"Up to date hotel, consider carrying Starbucks coffee in the rooms, access to the business center was a plus and you had working printers too great amenity. I would stay here again",1
"This a super nice Hampton. The desk staff is friendly, the breakfast was delicious. Our room was spotless. The beds are super comfortable. We had a river view room with a balcony. It was nice to be able to relax on the balcony.We had an issue with the thermostat and maintenance came up promptly--turns out it was operator error! Asked for extra towels one evening and they were brought up immediately. On Tuesdays and Saturdays there is a nice Farmer's Market just a few yards away (I believe it closes in October until next season). A grocery store within walking distance. We definitely recommend!Dear PeggyS513,Thank you for taking the time to review the Hampton Inn Suites Napa. We appreciate your valuable feedback, as well all the great things you mentioned about our friendly staff and comfortable beds. Our balcony rooms do have a different thermostat unit than the others and typically we do get calls about them not operating. Unfortunately you do need to be within so many feet of the unit for it to operate properly and this typically take care of the issue. The farmer's market is definitely coming to an end, I would anticipate it to end come November. We're glad to hear that you recommend us and we hope to see you on your next trip to Napa Valley. Thank you, Serina Najar.",1
The Snow lol in I have to leave there How comfortable the bed in room was really nice I needed the peace in time to myself.,1
Only positives to take away from my stay as short as it was. Regular room was move like a mini-suite. Clean and spacious. Free breakfast was good. Small bar area prevented me from having to leave the hotel. Nice touch.,1
"Nice hotel for families. We booked a 1 bedroom suite with 2 queen beds room. Lots of space and very clean. However, these rooms unfortunately do not have a very good view - they look into other rooms and courtyard. I think the studios have good views of the Space Needle. The breakfast buffet is great. Location is great - right across from Space Needle. We walked to Pike Place Market - a long but very doable walk.SFCALUSA,We are sincerely appreciative of your complimentary remarks on your experience at the Hyatt House Seattle Downtown. I have shared your feedback with the team as we pride ourselves on the things we do right and how we can continually improve. Safe travels we hope to see you again while visiting the area!Sarah Junge",1
We have stopped at this location on 4 previous occasions and have stopped at many hotels in the area and still consider this the most friendly in the area. All the staff were friendly and went out of their way to help especially Lauren at breakfast. They were happy to arrange a late check out and ensured everything they could... More,1
"Great location to stay before the Las Vegas Spartan Super. Clean, comfortable hotel with lovely pool area, free parking, and good continental breakfast. A good option in mesquite for anyone who doesn't want to stay in a smoky casino.",1
"WE stay here every time we come to Olympia. Great service, wonderful staff, very clean rooms, best breakfast we have found in our travels. Lots of stores around within walking distance. A ten minute drives to old town.",1
Great location and wonderful service,1
"Bad: Timing seemed to be off. Had to wait a very long time for breakfast, longer than people who had come in after us. Had to wait a very long time for the valet to bring our car, seemed to be some kind of communication issue. They were nice about it, and so were we, but it seemed to be a theme, which was a bit of a disappointment. Good: Nicely appointed room, great location.",1
"Perfectly nice hotel in central Vail. Good location, close to restaurants lifts. Good breakfast. Were really nice about keeping my car past checkout time.",1
"very nice room, very clean. The front desk was very friendly and helpful, I would stay there again",1
Friends and I went to see a show at Ramshead Live at the casino. The Ramada was perfect for our purposes and the front desk staff were friendly and helpful when we were looking to arrange for a cab.,1
"Another awesome weekend in Salina, KS for concerts at The Stiefel Theatre.",1
"Perfect view! Perfect staff! I reserved a room for my family and I, we had such a nice and relaxing time. The room was like an apartment, it felt like home. The rooms were clean and smelled clean. The pool was clean and the view from my room was amazing.I spent the day at the beach and late afternoon in... More",1
"Stayed here after doing the Escape from Alcatraz triathlon. just loved it. Had a good massage and the restaurant was just an absolute delight. The rooms were inviting, the staff was friendlier than I have met in any hotel. When I could not get big enough taxi for my Equipment they really took it an arms lenght and ended up... More",1
"Good parking lot size at hotel - no problems finding a spot for me. Hotel had a Tues night guest reception which was well attended the night I went...had food and drinks there. Hotel is older, but very clean. Front desk and all of staff was very accomodating and pleasant. Room was like an apt in size/good kitchen set up. I extended my stay for 2 extra nights. I felt very safe for a single woman traveler. Would probably be a good place to stay for families or groups as well.",1
Get away to enjoy family yet relax with the sights and sound of surf.,1
"I stayed in two seperate rooms at this hotel. The first was 209 upstairs over looking the shared balcony. It was small but clean and gorgeous, perfect for one person. My only complaint is the Windows don't open, as they've been painted over. Would be nice to get some fresh air, although this room has its own thermostat with air. The staff was amazing and watched my bags for me the entire next afternoon after check out, as I wasn't sure if I was gonna stay again or not. I decided to stay, and they offered me a similar rate to the first night even though prices went WAY up. The girls at the front desk are super awesome. The next room I stayed in was downstairs, definitely larger than the first, just as beautiful but different. The energy was different, it was dark, and I had a few issues with cell phone reception, not picking up the guest wifi and a broken TV that they couldn't do anything about. Overall I loved staying at this hotel. It felt special. It is special. Its a fantastic hotel to stay at if you want the NOLA French Quarter experience. On a personal note: this hotel is definitely haunted. I not only had the same dream both nights that were pretty spooky and gruesome, but I awoke the second morning to someone humming softly into my ear and a grab/scratch at the back of my neck. Let's just say my heart was POUNDING!",1
"I had a project in the area which took more than a year. I also stayed at the Comfort Inn and the HI Express. They're all pretty much the same to me. Rates change over time, so I stayed at the Hawthorn Suites when they had the best price of the three. The rooms are nice, clean, and quiet. Plenty... More",1
I stayed at the Maya for three nights while my husband and I were working the Long Beach Convention Center. The Hyatt was booked. What a great opportunity that ended up being! The restaurant serves fabulous food and the view of the Long Beach Harbor can't be beat. It is just a minute over the bridge away from downtown Long... More,1
"Staff was very nice and helpful, room was clean...............",1
New hotel...nice size rooms and large bathroom. Great breakfast selections. Inner Harbor 4 block walk...good dining within close walking distance in Italian Town or Fels point.,1
I stayed here for a weekend with friends. This is a great hotel that I rate as a solid 4 stars. The hotel is new and part of the city center development along with the Vdara and Mandarin Oriental hotels. It is attached to a mall with high-end shopping and very central. The rooms are very nice although I thought... More,1
"This Comfort Inn is in the process of a face lift. The rooms have been totally renovated and an elevator was to be installed within the week. Our room was very comfortable with a king bed, fridge, microwave, desk and lounge chair. It was nicely done with new linens and pillows as well. Staff was very friendly. It is located... More",1
"The Brookshire Suites was a perfect place to base ourselves while exploring Baltimore. It's walking distance to the water, to the Visionary Art Museum and to plenty of wonderful restaurants. For those who are looking for an experience instead of just a box room, this is the place for you: an overall well-designed feel with great art and friendly staff! We already booked this for our trip back in the fall.",1
"Stayed for a quick family trip, the breakfast was good, scambled eggs, sausage fresh fruit and cereal. Worth waking up for! The only thing that I can say is the pool is only 4 ft deep and no hot tub. Rooms were nice.",1
"After reading other positive reviews about this property on Trip Advisor, I decided to book it. So glad I did! The hotel is located right on U.S. 1 and easy to find and convenient to the public beaches, restaurants and shopping. The exterior is okay (see my photo) but once inside, you'll find it to be very clean and inviting.... More",1
"I was looking for last minute accommodations for an overnight stay in Prescott, I came across The Grand Highland Hotel as they were the only location on Whiskey Row who had availability. They had one room left and I booked it, never did I expect this stay to be as wonderful as it was. The staff were friendly and accommodating... More",1
"The room was great, but breakfast was not great.",1
"Good: We liked that breakfast was served until 10am. Traveling with young adults and children, it makes for a hectic morning when we have to get to breakfast by 9am. It was a nice, short walk to the Maryland Science Museum and National Aquarium. We were prepared for below average temperatures, so were able to enjoy our stroll around the harbor. We also appreciated that we were able to keep our vehicle parked at no extra cost for several hours past checkout time.",1
"I always joke with my parents since this is their hotel. My wife and I stayed there two nights and I have to say it was excellent. Room view was great. Lots to do for families (bowling, movies, arcade). Clearly not a Paris, Caesers, Belligio but then the prices aren't either. Lots of elderly people mixed in with families. It was a good change of pace from the strip and an entirely different feel (thats good and bad).",1
Bad: Hassle checking in confirmation email lost by bookings or Fremont hotel had my email almost didn't use mine scary .,1
"I recently stayed at the Newark Garden Hotel for a gathering. It had the nostalgic allure of an older hotel, and immediately the hotel's simple charm and genuinely friendly staff won me over. The bed was quite comfortable, the room was clean and spacious, full hot breakfast was included, and there was a good sized conference/dining room at the hotel... More",1
"This hotel reminded us of a 1960's motel. We parked outside our room. Looks like they have finished remodeling and we were very comfortable. The room was very nice and clean, the bed was comfortable with lots of pillows and it was quiet. Plenty of charging outlets, free wifi, updated tv, and cold refrigerator for drinks. Desk staff was very... More",1
"Such a good trip. Being there with my fiancee to enjoy a little getaway for the weekend was perfect. We couldn't believe the view. The sunset was phenomenal and you can't imagine the sunrise. I just wish we were able to have free-wifi. Sucks to pay but they want to make a profit right Other than that the amenities sounded so great. A free bike, shuttle to downtown, and 24 hour pool. I guess that's where the extra income from the paid wifi goes too Whatever. It was sweet. We loved it and loved how friendly the staff was. They truly care about you and are always ready to help.",1
"Where you are staying at the Concord, any other hotel or a private residence in Avalon, this is a go to place for quick food that is great. Eat in or carry out this place offers something for everyone. The pizza and hoagies are very good and so are all of the salads on their menu. The chicken fingers or... More",1
I have stayed at the Lofts on Pearl for the past couple of years following a Bills game. The rooms lack nothing. They are perfect as well as the staff. They are so welcoming and take care of our needs while we are visiting . Beautiful place !!!!!!,1
"Bad: Nothing much. Good: Modern, Soft beds, Great atmosphere",1
Strange drainage smell when entering the reception area Loved the location and friendly staff,1
"The price was good for this stay, only stayed one night, little scary neighborhood.",1
"I spent a week at this Courtyard (my favorite hotel chain by the way!). No doubt the most comfortable beds on the planet! Modern rooms, well appointed, of course! But, the real gem is the lobby/Bistro! Excellent staff, trendy, great food! There is a bar, fireplace living room area, seating options and so welcoming and comfortable! I again will stay... More",1
"I was not a guest, but went to spend time with family and friends who were staying there and was quite surprised at the quality and friendliness of the Inn. Even thought I was not a guest I was treated as if I were. The rooms and the common areas are well appointed and the attention to the possible needs... More",1
Beach service very good. Umbrella and chairs set up by staff. Beach great.,1
"Spent my honeymoon here, well one week of it. What a great place. Very much like a condo, they have barbq for you to use The restaurant, The Duke, is really good, but a bit pricey. Rooms are big and well worth the money.",1
"This is a good clean hotel with plenty of parking (many downtown Charleston hotels have parking issues). The rooms were fine, and each had a balcony (although, not much of a balcony). Full breakfast included.",1
Bad: Maybe it was just my room but the fridge was kind of hard to reach. Good: I loved the room I was in. The hotel itself is gorgeous and the room was quite cozy. The location was perfect as well. I would definitely stay here again.,1
"A nice property conveniently located near the Commons Mall and right off the Interstate - rooms are large and comfortable, a good pool and exercise space - they have a small bar and restaurant with a limited menu. Food and drinks re OK - nothing to rave over, but adequate. Parking is a bit crowded on weekends due to the... More",1
"Stayed here during a conference at the convention center. It's just a couple of blocks walk which is very convenient. I didn't try to park but that would have cost extra. Rooms were well-appointed and clean. Well-rated restaurant down in the lobby, and lots of others are within walking distance. Buca di Beppo is right across the street, but it's... More",1
"Good: The hotel environment, the staff went above and beyond to make our first trip to Boston better than we expected. Recommendations they made, help with directions, very friendly, didnt feel like a hotel, felt like staying with friends. Comfortable beds, cozy room, great food.",1
If you are looking for a great location away from the traffic problems on the Las Vegas Strip try this courtyard by Marriott location. Easy access from the I15 freeway and best is across the street is the LV monorail system. Ample parking. Rooms are large and comfortable. No fee breakfast. In house dining but nothing special so look into... More,1
"If you are looking for a hotel with a cool Miami-style vibe in a central location, this might be the place for you. The hotel is located right on the main drag (Duval street) so it's close to restaurants, drugstores, bars, etc. You can walk to everything from the hotel. The downside to the location is that it is close to Duval. We were in a room that was close enough to Duval that you could hear partying way into the night. After having difficulty sleeping the first night (noise until about 3 am) we asked to moved the next morning, the person at the front desk entertained the idea but was not able to come through. An apology or at least some empathy would have been nice (for example, Oh, I'm sorry the noise kept you up). That was not the case. The response was, At least you're not in rooms xxx and xxx because those are right on Duval. Not what I expected from a place like this and also because we are platinum members of the hotel chain. The pool area is small but lovely with its zen motif and trees in the background. The rooms were also pretty hip and the toiletries very nice. The hotel staff was fine...cordial..but not friendly or terribly accommodating. The free breakfast perk for platinum members was a parfait (fine but not up to par with other hotels in the brand). I might have taken the points and paid for the breakfast instead. At the least they should give you a credit to apply to something else. The bikes on the property were GREAT! We also enjoyed outstanding drinks at the stylish hotel bar. Overall, we had an enjoyable stay and would probably choose the hotel again the next time we are in the keys. Thank you for taking the time to write a detailed review of your stay with us. We are glad to hear that you enjoyed your stay aside from some of the issues that you mentioned. We are disappointed to hear about some of the issues you had and we will be sure to address them. We do hope you will return and allow us the opportunity to provide you with a perfect stay.",1
"Our team has stayed here several times for tourneys in the area. Always have positive experiences here great service, good breakfast every morning. I highly recommend this hotel! Great at accommodating large groups.",1
I have no idea why this resort isn't on more people's radar. Maybe it's better that it isn't - but now you know the secret. It's located just far away from town that it feels secluded but not remote. The building is well laid out and nothing seems like it is too far. The property is perfectly maintained and appropriately... More,1
"Our stay at the Ocean Tower Hotel was amazing! I read one review that didn't understand why this hotel had such good ratings. Well, he must be used to spending 200+ per night for a hotel room, or never traveled to Hawaii. Hotels with this location are often 300+ per night. The reviewer mentioned it being in need of a remodel. Well, unfortunately for those of us used to watching how we spend our money, they are remodeling the hotel and the rooms look awesome!!! They look nicer than the Arizona Biltmore and Phoenician Resort in Scottsdale, Arizona if you have been there. (I had only worked there and got the view the rooms, as I could not afford to spend 400+ per night.) So, when the rates are higher, and in line with the majority of the other hotels, that reviewer should be happy because the new rooms are truly gorgeous. People pay for gorgeous. They are the most modern beautiful hotel rooms I have ever seen.We actually felt lucky to get to stay there before the major remodel. The location is so close to the beach and downtown activities. We could walk to all kinds of wonderful things to do and see. Diamond Head was our view out our bathroom window. I would recommend spending the extra 15 or so per night for the ocean view. So, it wasn't fancy, but it was fun and helped us be able to save quite a bit of money. The bed was comfortable, the ocean breeze was to die for, and we couldn't have asked for more in that price range. I also have to recommend a corner room if you get lucky to have a cross-breeze of ocean air.However, what made it the most wonderful stay was the staff. We were treated like family from the moment we arrived. We never felt so cared for in a hotel. The friendly, caring and attentive staff made it a 5 star hotel in our eyes. We cannot wait to go back and see all the friends we made there. If on a budget get in on the older rooms before they are remodeled. If you have the extra money, get an amazing remodeled room, you won't be dissappointed.",1
There were a lot of people staying there during my stay but the hotel was quiet at night. The couch was getting a little worn and the air conditioning was quiet. The internet worked good. It was an easy trip into Speedway.,1
"Our experience at the Homewood Suite was very good. The hotel was very clean. The room we had was very spacious, it accommodated 4 adults 2 children and a puppy. We are very very happy in our choice to go with the Homewood Suite .. Our next trip to Virginia we will stay at the Homewood Suite.",1
"Excellent accommodations, excellent staff, super super breakfast in the morning, with everything you can imagine. Stay at this hotel you will be happy! Easy access to the highway, easy access to many venues. Very clean, the staff was very welcoming when I arrived!",1
"A little pricey, however the location and service was excellent. Breakfast is not the best, at least as a Diamond level is complementary. I highly recommend this property, location, staff and rooms are excellent. Thank you for taking the time to write this review of your stay and we are delighted to know you enjoyed almost everything about your stay. We are currently transitioning our restaurant and trying out some new items and processes, please know that the breakfast service will improve as this is a main priority. It was our pleasure to have you as our guest and do hope to have you stay with us again.Best regards",1
We stayed at the Comfort Inn Ballston at the end of March 2016 and we chose this particular hotel because it was within walking distance of the metro and had free parking. We stayed for 2 nights and would absolutely stay there again. Our room and bathroom were very clean and comfortable. I really cant say much negative about our... More,1
Overall I was quite pleased with the River Hotel. The location alone makes this hotel worth it. Its located right by the Chicago river 1 block from the Magnificent Mile. There is even a Double Decker trolly stop right near the hotel.The rooms were smaller then normal but there werent uncomfortably small. The bathroom was a decent size and the room had everything I could have wanted.Maid staff was fantastic and left extra towels as requested.Bella Bacino restuarant is located within the hotel and we had a fabulous Chicago style deep dish pizza there.My only concern with the hotel was its hard to see when driving down Wacker drive. Its well hidden. If you cross the Magnificent mile you have gone too far. As well when checking in we had reserved 3 rooms and they were showing a record of only 2 rooms. They did work towards figuring things out but it did take some time. Once we were given our rooms we were told we had 3 rooms with a queen size bed and a sleeper chair. Unfortunatly 2 of the rooms didnt have sleeper chairs so we had to go back to the front desk and be relocated again. It was a bit of a pain but nothing terrible. They did have a secured area on the 3rd floor to store luggage after checking out so that we could still tour the city.All in all a great expericen for the price.,1
Excellent travel and it was a relax place to visit,1
"Ha! I've always wanted to use that song title for a review. ARIA has given me the opportunity to do so. Now, there were only two issues with my ARIA stay. Check in and the numbering system in the hallways. The hotel receptionist had a hard time divvying up our check in, understanding that several nights were to be paid... More",1
"I Love red roof! My home had a fire and me and my family had no where to go. John Wehringer, Bianca, Robin ,Charlotte, you guys are angels! The rooms were so clean also thanks you to housekeeping. It's like home away from home..",1
"The Chocolate Turtle may be the best b b I have ever had the pleasure of staying in. Every possible need of travelers was anticipated. The property, located in the small rural community of Corrales, NM, is a treat for those who enjoy Southwestern style architecture and plants. Albuquerque, NM is a very short drive away. The hosts of... More",1
"It's not a 5-star hotel. It's a Motel 6. But it's a Motel 6 right in the heart of Scottsdale, next to the mall, breakfast places, bars, restaurants and clubs with an easy walk anywhere on Scottsdale Road all the way to the ballpark. You know it's a Motel 6 going in. You will get what Tom Bodett says, A... More",1
Staff was courteous and room was very clean. Watch out for the 1.50 insurance charge for the room safe. Never seen that one before and did not like that I had to request at checkout that it be removed rather than at check in.,1
"The hotel was awesome. We even got to see the Bones, Thugs and Harmony entourage. :P The only downside is that the pool was a little gross and murky. My son didn't care but I wouldn't step foot in there. It was tough to see the bottom. Unfortunately part of my search criteria for a Baltimore hotel was if it had a pool.",1
"Needed a place close to Middlebourne, WV for one night and didn't want to spend a lot for just a place to sleep. Had never used the so called lower end Wyndham hotels, but decided to give it a try. SURPRISE!!! Friendly staff. Asked what floor I preferred After settling in my room, phone rang.. Front desk inquiring if everything... More",1
"I picked this place because the parking was free, big mistake. I do not have anything against this nice place but I believe that i won't stay there again. The rooms are clean, the parking is big, there are many different stores and places where to buy anything around, but is also located in a violent area. It was a great stay that I won't repeat.",1
